-24	3
-24	4
-23	3
-23	4
-22	3
-22	4
-21	-4
-21	-3
-21	3
-21	4
-20	-4
-20	-3
-20	3
-20	4
-19	-4
-19	-3
-19	3
-19	4
-18	-4
-18	-3
-18	3
-18	4
-17	-4
-17	-3
-17	3
-17	4
-16	-4
-16	-3
-16	3
-16	4
-15	-4
-15	-3
-15	3
-15	4
-14	-4
-14	-3
-14	3
-14	4
-14	5
-14	6
-14	7
-14	8
-14	9
-13	-4
-13	-3
-13	1
-13	2
-13	3
-13	4
-13	5
-13	6
-13	7
-13	8
-13	9
-12	-4
-12	-3
-12	-2
-12	-1
-12	0
-12	1
-12	2
-12	3
-12	4
-12	5
-12	6
-12	7
-12	8
-12	9
-11	-4
-11	-3
-11	-2
-11	-1
-11	0
-11	1
-11	2
-11	3
-11	4
-11	5
-11	6
-11	7
-11	8
-11	9
-10	-7
-10	-6
-10	-5
-10	-4
-10	-3
-10	-2
-10	-1
-10	0
-10	1
-10	2
-10	3
-10	4
-10	5
-10	6
-10	7
-10	8
-10	9
-9	-8
-9	-7
-9	-6
-9	-5
-9	-4
-9	-3
-9	-2
-9	-1
-9	0
-9	1
-9	2
-9	3
-9	4
-9	5
-9	6
-9	7
-9	8
-8	-8
-8	-7
-8	-6
-8	-5
-8	-4
-8	-3
-8	-2
-8	-1
-8	0
-8	1
-8	2
-8	3
-8	4
-8	5
-7	-8
-7	-7
-7	-6
-7	-5
-7	-4
-7	-3
-7	-2
-7	-1
-7	0
-7	1
-7	2
-7	3
-7	4
-6	-8
-6	-7
-6	-6
-6	-5
-6	-4
-6	-3
-6	-2
-6	-1
-6	3
-6	4
-5	-8
-5	-7
-5	-6
-5	-4
-5	-3
-5	3
-5	4
-4	-4
-4	-3
-4	3
-4	4
-3	-4
-3	-3
-3	3
-3	4
-2	-4
-2	-3
-2	3
-2	4
-1	-4
-1	-3
-1	3
-1	4
0	-4
0	-3
0	3
0	4
1	-4
1	-3
1	3
1	4
2	-4
2	-3
2	3
2	4
3	-4
3	-3
3	3
3	4
3	7
3	8
3	9
4	-4
4	-3
4	1
4	2
4	3
4	4
4	5
4	6
4	7
4	8
4	9
5	-4
5	-3
5	-1
5	0
5	1
5	2
5	3
5	4
5	5
5	6
5	7
5	8
5	9
6	-4
6	-3
6	-2
6	-1
6	0
6	1
6	2
6	3
6	4
6	5
6	6
6	7
6	8
6	9
7	-6
7	-5
7	-4
7	-3
7	-2
7	-1
7	0
7	1
7	2
7	3
7	4
7	5
7	6
7	7
7	8
7	9
8	-8
8	-7
8	-6
8	-5
8	-4
8	-3
8	-2
8	-1
8	0
8	1
8	2
8	3
8	4
8	5
8	6
8	7
8	8
8	9
9	-8
9	-7
9	-6
9	-5
9	-4
9	-3
9	-2
9	-1
9	0
9	1
9	2
9	3
9	4
9	5
9	6
10	-8
10	-7
10	-6
10	-5
10	-4
10	-3
10	-2
10	-1
10	0
10	1
10	2
10	3
10	4
11	-8
11	-7
11	-6
11	-5
11	-4
11	-3
11	-2
11	-1
11	0
11	3
11	4
12	-8
12	-7
12	-6
12	-5
12	-4
12	-3
12	-2
12	-1
12	3
12	4
13	-8
13	-7
13	-6
13	-5
13	-4
13	-3
13	3
13	4
14	-4
14	-3
14	3
14	4
15	-4
15	-3
15	3
15	4
16	-4
16	-3
16	3
16	4
17	-4
17	-3
17	3
17	4
18	-4
18	-3
18	3
18	4
19	-4
19	-3
19	3
19	4
20	-4
20	-3
20	3
20	4
21	-4
21	-3
22	-4
22	-3
