-40	0
-40	1
-40	2
-39	0
-39	1
-39	2
-38	0
-38	1
-38	2
-37	0
-37	1
-37	2
-36	0
-36	1
-36	2
-35	0
-35	1
-35	2
-34	0
-34	1
-34	2
-33	0
-33	1
-33	2
-32	0
-32	1
-32	2
-31	0
-31	1
-31	2
-30	0
-30	1
-30	2
-29	0
-29	1
-29	2
-28	0
-28	1
-28	2
-27	0
-27	1
-27	2
-26	0
-26	1
-26	2
-25	0
-25	1
-25	2
-24	0
-24	1
-24	2
-23	0
-23	1
-23	2
-22	0
-22	1
-22	2
-21	0
-21	1
-21	2
-21	6
-21	7
-21	8
-21	9
-21	10
-21	11
-21	12
-20	0
-20	1
-20	2
-20	3
-20	4
-20	5
-20	6
-20	7
-20	8
-20	9
-20	10
-20	11
-20	12
-20	13
-20	14
-19	0
-19	1
-19	2
-19	8
-19	9
-19	10
-19	11
-19	12
-19	13
-19	14
-19	15
-19	16
-18	0
-18	1
-18	2
-18	9
-18	10
-18	11
-18	12
-18	13
-18	14
-18	15
-18	16
-17	0
-17	1
-17	2
-17	10
-17	11
-17	12
-17	13
-17	14
-17	15
-17	16
-16	0
-16	1
-16	2
-16	10
-16	11
-16	12
-16	13
-16	14
-16	15
-16	16
-15	0
-15	1
-15	2
-15	11
-15	12
-15	13
-15	14
-15	15
-15	16
-14	0
-14	1
-14	2
-14	10
-14	11
-14	12
-14	13
-14	14
-14	15
-14	16
-13	0
-13	1
-13	2
-13	10
-13	11
-13	12
-13	13
-13	14
-13	15
-12	0
-12	1
-12	2
-12	8
-12	9
-12	10
-12	11
-12	12
-12	13
-12	14
-11	0
-11	1
-11	2
-11	8
-11	9
-11	10
-11	11
-11	12
-10	0
-10	1
-10	2
-10	6
-10	7
-10	8
-10	9
-10	10
-10	11
-9	0
-9	1
-9	2
-9	6
-9	7
-9	8
-9	9
-9	10
-9	11
-8	0
-8	1
-8	2
-8	5
-8	6
-8	7
-8	8
-8	9
-7	0
-7	1
-7	2
-7	3
-7	4
-7	5
-7	6
-7	7
-6	0
-6	1
-6	2
-6	3
-6	4
-6	5
-5	0
-5	1
-5	2
-5	3
-5	4
-5	5
-4	0
-4	1
-4	2
-4	3
-4	4
-3	0
-3	1
-3	2
-2	0
-1	0
