-23	2
-23	3
-23	4
-22	1
-22	2
-22	3
-22	4
-22	5
-21	0
-21	1
-21	2
-21	3
-21	4
-21	5
-21	6
-21	11
-20	0
-20	1
-20	2
-20	3
-20	4
-20	5
-20	6
-20	10
-20	11
-19	0
-19	1
-19	2
-19	3
-19	4
-19	5
-19	6
-19	9
-19	10
-19	11
-18	1
-18	2
-18	3
-18	4
-18	5
-18	6
-18	7
-18	8
-18	9
-18	10
-18	11
-17	1
-17	2
-17	3
-17	4
-17	5
-17	6
-17	8
-17	9
-17	10
-17	11
-16	3
-16	4
-16	5
-16	9
-16	10
-15	9
-15	10
-14	9
-14	10
-13	9
-13	10
-12	8
-12	9
-11	8
-11	9
-10	7
-10	8
-9	7
-9	8
-8	7
-8	8
-7	6
-7	7
-7	8
-6	6
-6	7
-5	5
-5	6
-5	7
-4	5
-4	6
-4	7
-3	5
-3	6
-3	7
-2	4
-2	5
-2	6
-1	4
-1	5
-1	6
