-46	7
-46	8
-46	9
-46	10
-46	11
-45	6
-45	7
-45	8
-45	9
-45	10
-45	11
-45	12
-45	18
-44	5
-44	6
-44	7
-44	8
-44	9
-44	10
-44	11
-44	12
-44	18
-44	19
-43	5
-43	6
-43	7
-43	8
-43	9
-43	10
-43	11
-43	12
-43	17
-43	18
-43	19
-42	5
-42	6
-42	7
-42	8
-42	9
-42	10
-42	11
-42	12
-42	16
-42	17
-42	18
-42	19
-41	6
-41	7
-41	8
-41	9
-41	10
-41	11
-41	12
-41	13
-41	16
-41	17
-41	18
-40	6
-40	7
-40	8
-40	9
-40	10
-40	11
-40	12
-40	13
-40	14
-40	15
-40	16
-40	17
-40	18
-39	7
-39	8
-39	9
-39	10
-39	11
-39	12
-39	13
-39	14
-39	15
-39	16
-39	17
-39	18
-38	7
-38	8
-38	9
-38	10
-38	11
-38	12
-38	13
-38	16
-38	17
-38	18
-37	16
-37	17
-36	16
-36	17
-35	15
-35	16
-35	17
-34	15
-34	16
-34	17
-33	15
-33	16
-32	15
-32	16
-31	14
-31	15
-31	16
-30	3
-30	4
-30	5
-30	6
-30	7
-30	14
-30	15
-30	16
-29	2
-29	3
-29	4
-29	5
-29	6
-29	7
-29	8
-29	14
-29	15
-28	1
-28	2
-28	3
-28	4
-28	5
-28	6
-28	7
-28	8
-28	13
-28	14
-28	15
-27	0
-27	1
-27	2
-27	3
-27	4
-27	5
-27	6
-27	7
-27	8
-27	13
-27	14
-27	15
-26	0
-26	1
-26	2
-26	3
-26	4
-26	5
-26	6
-26	7
-26	8
-26	12
-26	13
-26	14
-26	15
-25	0
-25	1
-25	2
-25	3
-25	4
-25	5
-25	6
-25	7
-25	8
-25	12
-25	13
-25	14
-25	15
-24	1
-24	2
-24	3
-24	4
-24	5
-24	6
-24	7
-24	8
-24	9
-24	11
-24	12
-24	13
-24	14
-23	1
-23	2
-23	3
-23	4
-23	5
-23	6
-23	7
-23	8
-23	9
-23	10
-23	11
-23	12
-23	13
-23	14
-22	2
-22	3
-22	4
-22	5
-22	6
-22	7
-22	8
-22	9
-22	10
-22	11
-22	12
-22	13
-22	14
-21	3
-21	4
-21	5
-21	6
-21	7
-21	8
-21	11
-21	12
-21	13
-21	14
-20	11
-20	12
-20	13
-19	11
-19	12
-19	13
-18	11
-18	12
-18	13
-17	10
-17	11
-17	12
-17	13
-16	10
-16	11
-16	12
-16	13
-15	10
-15	11
-15	12
-14	9
-14	10
-14	11
-14	12
-13	9
-13	10
-13	11
-13	12
-12	9
-12	10
-12	11
-11	9
-11	10
-11	11
-10	8
-10	9
-10	10
-10	11
-9	8
-9	9
-9	10
-9	11
-8	8
-8	9
-8	10
-8	11
-7	7
-7	8
-7	9
-7	10
-6	7
-6	8
-6	9
-6	10
-5	7
-5	8
-5	9
-5	10
-4	7
-4	8
-4	9
-3	6
-3	7
-3	8
-3	9
-2	6
-2	7
-2	8
-2	9
-1	5
-1	6
-1	7
-1	8
-1	9
